OrderDate	Ref	DeliveryDate	OrderQty	DeliveryQty	LokadNetAmount	IsClosed	PONumber
2019-03-16	14789055	2019-04-10	40	40	680	true	P-0251600090
2019-03-16	12703703	2019-04-10	39	39	442	true	P-0251600090
2019-03-16	9952426	2019-04-12	39	39	1854	true	P-0251600090
2019-03-16	15963625	2019-04-14	37	37	810	true	P-0251600083
2019-03-16	16239251	2019-03-27	37	37	631	true	P-0251600085
2019-03-16	10136626	2019-04-17	35	35	1031	true	P-0251600090
2019-03-16	16595101	2019-04-20	64	64	945	true	P-0251600090
2019-03-16	12787016	2019-04-10	32	32	935	true	P-0251600090
2019-03-16	9952426	2019-04-19	30	30	1415	true	P-0251600090
2019-03-16	16018733	2019-04-14	28	28	420	true	P-0251600083
2019-03-16	16188573	2019-04-15	28	28	379	true	P-0251600090
2019-03-16	16239251	2019-04-22	28	28	473	true	P-0251600085
2019-03-16	10210677	2019-04-14	27	27	1262	true	P-0251600085
2019-03-16	11941800	2019-04-18	50	50	943	true	P-0251600085
2019-03-16	12564089	2019-04-16	26	9	583	true	P-0251600090
2019-03-16	16018733	2019-05-11	26	26	389	true	P-0251600083
2019-03-16	16363786	2019-04-09	50	50	886	true	P-0251600085
2019-03-16	15880950	2019-03-27	25	25	494	true	P-0251600083
2019-03-16	16363786	2019-04-29	40	40	709	true	P-0251600085
2019-03-16	12564089	2019-04-22	20	20	443	true	P-0251600090
2019-03-16	14820865	2019-05-12	20	6	260	true	P-0251600085
2019-03-16	12787016	2019-04-08	19	19	543	true	P-0251600090
2019-03-16	14113811	2019-04-07	19	19	326	true	P-0251600085
2019-03-16	9952426	2019-04-22	19	5	879	true	P-0251600090
2019-03-16	15963625	2019-05-11	18	18	383	true	P-0251600083
2019-03-16	16018733	2019-04-05	18	18	265	true	P-0251600083
2019-03-16	11941800	2019-05-06	32	32	603	true	P-0251600085
2019-03-16	10422793	2019-05-24	16	16	152	true	P-0251600083
2019-03-16	12703703	2019-04-21	16	16	175	true	P-0251600090
2019-03-16	12768029	2019-04-11	16	16	207	true	P-0251600090
2019-03-16	10210677	2019-05-04	14	14	631	true	P-0251600085
2019-03-16	11711636	2019-04-21	24	24	453	true	P-0251600083
2019-03-16	10095232	2019-04-18	12	12	224	true	P-0251600087
2019-03-16	12918171	2019-04-21	11	11	37	true	P-0251600085
2019-03-16	12918171	2019-04-11	11	11	37	true	P-0251600085
2019-03-16	11929369	2019-04-08	18	10	123	true	P-0251600074
2019-03-16	13594853	2019-03-26	10	10	168	true	P-0251600085
2019-03-16	12572752	2019-04-10	9	9	321	true	P-0251600090
2019-03-16	10422793	2019-04-03	8	8	71	true	P-0251600083
2019-03-16	13594853	2019-03-18	8	8	131	true	P-0251600085
2019-03-16	13934616	2019-04-14	8	8	50	true	P-0251600085
2019-03-16	14339722	2019-04-27	8	8	236	true	P-0251600085
2019-03-16	15092233	2019-03-31	8	8	27	true	P-0251600085
2019-03-16	15416092	2019-05-25	8	8	119	true	P-0251600083
2019-03-16	11788268	2019-04-19	12	2	575	true	P-0251600076
2019-03-16	13985896	2019-05-01	7	7	209	true	P-0251600085
2019-03-16	14289423	2019-03-24	7	7	267	true	P-0251600085
2019-03-16	14404386	2019-04-28	7	4	290	true	P-0251600085
2019-03-16	14411646	2019-04-19	7	7	85	true	P-0251600085
2019-03-16	15431986	2019-04-10	7	3	57	true	P-0251600074
2019-03-16	12572752	2019-04-23	6	6	201	true	P-0251600090
2019-03-16	15808622	2019-03-18	6	6	164	true	P-0251600085
2019-03-16	11780124	2019-04-23	8	8	22	true	P-0251600076
2019-03-16	12787016	2019-04-09	5	5	121	true	P-0251600090
2019-03-16	14895172	2019-04-02	5	5	90	true	P-0251600074
2019-03-16	11711636	2019-03-26	6	2	114	true	P-0251600083
2019-03-16	11941800	2019-03-27	6	6	114	true	P-0251600085
2019-03-16	12768029	2019-04-13	4	4	42	true	P-0251600090
2019-03-16	15092233	2019-04-25	4	4	12	true	P-0251600085
2019-03-16	14895172	2019-04-14	3	3	45	true	P-0251600074
2019-03-16	12768029	2019-04-13	2	2	14	true	P-0251600090
2019-03-16	13060917	2019-04-15	2	2	27	true	P-0251600083
2019-03-16	13985896	2019-04-22	2	2	35	true	P-0251600085
2019-03-16	14523293	2019-03-24	2	2	15	true	P-0251600085
2019-03-16	14523293	2019-04-22	2	2	15	true	P-0251600085
2019-03-16	14548487	2019-04-23	2	2	21	true	P-0251600085
2019-03-16	14693335	2019-04-07	2	2	27	true	P-0251600085
2019-03-23	16363786	2019-04-06	176	176	3837	true	P-0252300080
2019-03-23	16239251	2019-05-06	83	83	1751	true	P-0252300080
2019-03-23	12561507	2019-04-22	78	78	2161	true	P-0252300085
2019-03-23	16595101	2019-04-22	148	148	2752	true	P-0252300085
2019-03-23	11635178	2019-04-18	71	71	618	true	P-0252300080
2019-03-23	12572752	2019-04-23	70	70	3493	true	P-0252300085
2019-03-23	12561507	2019-05-01	67	30	1853	true	P-0252300085
2019-03-23	15880950	2019-04-29	66	66	1695	true	P-0252300078
2019-03-23	12401265	2019-04-04	120	120	542	true	P-0252300080
2019-03-23	11635178	2019-03-31	59	59	512	true	P-0252300080
2019-03-23	16239251	2019-03-29	54	54	1146	true	P-0252300080
2019-03-23	16239251	2019-05-03	54	54	1146	true	P-0252300080
2019-03-23	11941800	2019-05-07	92	92	2136	true	P-0252300080
2019-03-23	14820865	2019-04-23	46	46	758	true	P-0252300080
2019-03-23	9952426	2019-04-25	44	44	2649	true	P-0252300085
2019-03-23	14789055	2019-04-27	43	43	925	true	P-0252300085
2019-03-23	12564089	2019-04-22	42	42	1206	true	P-0252300085
2019-03-23	12703703	2019-04-21	42	42	602	true	P-0252300085
2019-03-23	12918171	2019-03-30	41	41	183	true	P-0252300080
2019-03-23	15963625	2019-04-08	39	39	1083	true	P-0252300078
2019-03-23	16018733	2019-05-01	39	39	749	true	P-0252300078
2019-03-23	15880950	2019-05-30	38	42	965	true	P-0252300078
2019-03-23	15963625	2019-04-15	33	33	912	true	P-0252300078
2019-03-23	16595101	2019-04-14	64	64	1190	true	P-0252300085
2019-03-23	9952426	2019-04-20	32	32	1910	true	P-0252300085
2019-03-23	12787016	2019-04-18	31	31	1142	true	P-0252300085
2019-03-23	16018733	2019-04-16	31	31	591	true	P-0252300078
2019-03-23	12564089	2019-04-29	30	30	853	true	P-0252300085
2019-03-23	16363786	2019-05-05	58	58	1265	true	P-0252300080
2019-03-23	16188573	2019-04-15	29	29	496	true	P-0252300085
2019-03-23	10210677	2019-04-18	28	28	1618	true	P-0252300080
2019-03-23	16018733	2019-04-02	27	27	513	true	P-0252300078
2019-03-23	15880950	2019-04-24	26	26	652	true	P-0252300078
2019-03-23	16363786	2019-05-19	44	44	960	true	P-0252300080
2019-03-23	10210677	2019-03-27	22	22	1258	true	P-0252300080
2019-03-23	11941800	2019-05-05	40	40	929	true	P-0252300080
2019-03-23	9952426	2019-05-01	21	21	1232	true	P-0252300085
2019-03-23	12564089	2019-05-01	20	20	559	true	P-0252300085
2019-03-23	14113811	2019-04-16	20	3	425	true	P-0252300080
2019-03-23	11711636	2019-05-09	36	36	860	true	P-0252300078
2019-03-23	12703703	2019-04-20	18	18	250	true	P-0252300085
2019-03-23	10136626	2019-04-19	17	10	613	true	P-0252300085
2019-03-23	12768029	2019-04-17	17	17	279	true	P-0252300085
2019-03-23	10095232	2019-05-06	14	14	336	true	P-0252300082
2019-03-23	13985896	2019-04-01	12	12	472	true	P-0252300080
2019-03-23	12918171	2019-04-20	11	11	46	true	P-0252300080
2019-03-23	12918171	2019-04-24	11	11	46	true	P-0252300080
2019-03-23	14289423	2019-04-05	11	11	549	true	P-0252300080
2019-03-23	14339722	2019-04-03	11	11	415	true	P-0252300080
2019-03-23	13594853	2019-03-25	10	10	207	true	P-0252300080
2019-03-23	13594853	2019-05-22	10	10	207	true	P-0252300080
2019-03-23	13934616	2019-05-11	9	9	71	true	P-0252300080
2019-03-23	14404386	2019-04-25	9	9	477	true	P-0252300080
2019-03-23	15416092	2019-04-16	9	9	172	true	P-0252300078
2019-03-23	12572752	2019-04-15	8	8	355	true	P-0252300085
2019-03-23	15092233	2019-04-12	8	8	33	true	P-0252300080
2019-03-23	10422793	2019-05-30	7	7	77	true	P-0252300078
2019-03-23	12572752	2019-05-02	7	7	304	true	P-0252300085
2019-03-23	12787016	2019-04-18	7	7	229	true	P-0252300085
2019-03-23	14411646	2019-04-07	7	7	105	true	P-0252300080
2019-03-23	15808622	2019-04-02	7	7	242	true	P-0252300080
2019-03-23	11941800	2019-05-16	10	10	233	true	P-0252300080
2019-03-23	15431986	2019-04-13	6	6	59	true	P-0252300026
2019-03-23	15092233	2019-05-22	5	5	19	true	P-0252300080
2019-03-23	12768029	2019-04-22	4	4	53	true	P-0252300085
2019-03-23	12787016	2019-05-01	4	2	115	true	P-0252300085
2019-03-23	13985896	2019-04-09	4	4	129	true	P-0252300080
2019-03-23	14548487	2019-03-30	4	4	77	true	P-0252300080
2019-03-23	15410849	2019-05-23	4	4	171	true	P-0252300078
2019-03-23	10422793	2019-04-26	3	3	26	true	P-0252300078
2019-03-23	11711636	2019-05-31	4	4	96	true	P-0252300078
2019-03-23	14523293	2019-04-26	3	3	37	true	P-0252300080
2019-03-23	15808622	2019-05-13	3	3	81	true	P-0252300080
2019-03-23	14523293	2019-05-10	2	2	19	true	P-0252300080
2019-03-23	14693335	2019-05-02	2	2	34	true	P-0252300080
2019-03-23	14820865	2019-05-08	2	2	17	true	P-0252300080
2019-03-30	16188573	2019-05-08	109	109	1891	true	P-0253000085
2019-03-30	16239251	2019-04-24	94	94	2017	true	P-0253000081
2019-03-30	16363786	2019-04-07	182	182	4014	true	P-0253000081
2019-03-30	12401265	2019-04-11	180	180	822	true	P-0253000081
2019-03-30	12561507	2019-04-30	82	82	2267	true	P-0253000085
2019-03-30	16595101	2019-04-25	160	160	2961	true	P-0253000085
2019-03-30	11635178	2019-04-25	78	78	680	true	P-0253000081
2019-03-30	12572752	2019-05-07	75	75	3735	true	P-0253000085
2019-03-30	12561507	2019-05-02	68	68	1875	true	P-0253000085
2019-03-30	12918171	2019-05-21	61	61	278	true	P-0253000081
2019-03-30	11635178	2019-04-28	59	59	519	true	P-0253000081
2019-03-30	16239251	2019-05-18	57	57	1228	true	P-0253000081
2019-03-30	16239251	2019-04-24	57	57	1228	true	P-0253000081
2019-03-30	12703703	2019-05-09	50	50	718	true	P-0253000085
2019-03-30	9952426	2019-04-21	48	48	2887	true	P-0253000085
2019-03-30	12564089	2019-04-30	47	47	1350	true	P-0253000085
2019-03-30	14820865	2019-05-15	47	47	785	true	P-0253000081
2019-03-30	11941800	2019-05-09	88	88	2067	true	P-0253000081
2019-03-30	14789055	2019-04-27	45	45	966	true	P-0253000085
2019-03-30	16363786	2019-05-27	72	72	1588	true	P-0253000081
2019-03-30	9952426	2019-04-24	36	36	2150	true	P-0253000085
2019-03-30	15963625	2019-05-17	35	35	971	true	P-0253000076
2019-03-30	16595101	2019-05-04	68	68	1259	true	P-0253000085
2019-03-30	10210677	2019-05-08	32	32	1883	true	P-0253000081
2019-03-30	12787016	2019-05-02	32	32	1176	true	P-0253000085
2019-03-30	12564089	2019-04-27	31	31	880	true	P-0253000085
2019-03-30	16188573	2019-04-25	31	31	531	true	P-0253000085
2019-03-30	15880950	2019-06-08	29	29	732	true	P-0253000076
2019-03-30	10136626	2019-05-08	28	28	1031	true	P-0253000085
2019-03-30	11941800	2019-04-16	52	52	1221	true	P-0253000081
2019-03-30	16363786	2019-05-14	50	50	1103	true	P-0253000081
2019-03-30	10095232	2019-04-18	24	24	595	true	P-0253000082
2019-03-30	10210677	2019-04-24	23	23	1336	true	P-0253000081
2019-03-30	12564089	2019-04-28	23	23	646	true	P-0253000085
2019-03-30	14113811	2019-05-19	23	23	498	true	P-0253000081
2019-03-30	12918171	2019-04-16	21	21	93	true	P-0253000081
2019-03-30	9952426	2019-05-01	21	21	1229	true	P-0253000085
2019-03-30	16018733	2019-04-25	20	20	375	true	P-0253000076
2019-03-30	15880950	2019-05-29	18	20	444	true	P-0253000076
2019-03-30	12703703	2019-04-28	17	17	235	true	P-0253000085
2019-03-30	12768029	2019-04-23	17	17	278	true	P-0253000085
2019-03-30	13594853	2019-04-24	17	17	373	true	P-0253000081
2019-03-30	14339722	2019-05-23	15	15	589	true	P-0253000081
2019-03-30	15880950	2001-01-01	15	0	366	false	P-0253000076
2019-03-30	11711636	2019-06-01	26	26	621	true	P-0253000076
2019-03-30	14404386	2019-04-05	13	13	725	true	P-0253000081
2019-03-30	16018733	2019-04-14	13	7	237	true	P-0253000076
2019-03-30	11941800	2019-04-28	22	22	517	true	P-0253000081
2019-03-30	13594853	2019-05-25	12	12	257	true	P-0253000081
2019-03-30	13985896	2019-05-20	12	12	479	true	P-0253000081
2019-03-30	14289423	2019-05-27	12	12	612	true	P-0253000081
2019-03-30	15808622	2019-04-07	12	12	449	true	P-0253000081
2019-03-30	12918171	2019-04-15	11	11	47	true	P-0253000081
2019-03-30	13934616	2019-04-28	10	10	81	true	P-0253000081
2019-03-30	15092233	2019-05-18	10	10	43	true	P-0253000081
2019-03-30	12787016	2019-04-28	8	8	266	true	P-0253000085
2019-03-30	12572752	2019-04-24	7	7	303	true	P-0253000085
2019-03-30	15092233	2019-05-13	7	6	29	true	P-0253000081
2019-03-30	15416092	2019-05-27	7	7	129	true	P-0253000076
2019-03-30	12572752	2019-05-02	6	6	253	true	P-0253000085
2019-03-30	13985896	2019-04-01	6	6	218	true	P-0253000081
2019-03-30	14411646	2019-04-22	6	6	89	true	P-0253000081
2019-03-30	14820865	2019-05-22	6	6	86	true	P-0253000081
2019-03-30	15410849	2019-04-17	6	6	285	true	P-0253000076
2019-03-30	15431986	2019-04-14	6	6	59	true	P-0253000025
2019-03-30	15808622	2019-04-05	6	6	205	true	P-0253000081
2019-03-30	15416092	2019-05-12	5	5	86	true	P-0253000076
2019-03-30	11711636	2019-05-15	6	6	144	true	P-0253000076
2019-03-30	12768029	2019-05-04	4	4	53	true	P-0253000085
2019-03-30	12787016	2019-05-08	4	4	114	true	P-0253000085
2019-03-30	10132892	2019-05-08	3	3	89	true	P-0253000081
2019-03-30	14523293	2019-05-07	3	3	37	true	P-0253000081
2019-03-30	14548487	2019-04-07	3	3	52	true	P-0253000081
2019-03-30	10132892	2019-04-17	2	2	45	true	P-0253000081
2019-03-30	10422793	2019-04-29	2	2	13	true	P-0253000076
2019-03-30	14523293	2019-04-02	2	2	19	true	P-0253000081
2019-03-30	15808622	2019-05-04	2	2	41	true	P-0253000081
2019-04-06	12401265	2019-05-03	200	200	927	true	P-0253700081
2019-04-06	16363786	2019-05-21	194	194	4343	true	P-0253700081
2019-04-06	12561507	2019-05-14	90	90	2507	true	P-0253700085
2019-04-06	11635178	2019-05-15	87	87	774	true	P-0253700081
2019-04-06	16595101	2019-05-02	164	164	3082	true	P-0253700085
2019-04-06	12572752	2019-05-10	81	81	4058	true	P-0253700085
2019-04-06	16430058	2019-05-18	148	148	1416	true	P-0253700082
2019-04-06	12561507	2019-05-16	72	72	2023	true	P-0253700085
2019-04-06	16239251	2019-06-02	72	72	1562	true	P-0253700081
2019-04-06	16239251	2019-04-18	70	70	1517	true	P-0253700081
2019-04-06	11635178	2019-05-07	68	68	601	true	P-0253700081
2019-04-06	11941800	2019-05-11	120	120	2860	true	P-0253700081
2019-04-06	12918171	2019-04-27	62	62	283	true	P-0253700081
2019-04-06	14820865	2019-04-29	58	58	989	true	P-0253700081
2019-04-06	12703703	2019-05-03	52	52	760	true	P-0253700085
2019-04-06	9952426	2019-05-10	50	50	3063	true	P-0253700085
2019-04-06	12564089	2019-05-11	48	48	1403	true	P-0253700085
2019-04-06	14789055	2019-05-13	48	48	1050	true	P-0253700085
2019-04-06	16363786	2019-05-04	80	80	1791	true	P-0253700081
2019-04-06	16595101	2019-05-03	72	72	1354	true	P-0253700085
2019-04-06	9952426	2019-05-03	37	37	2250	true	P-0253700085
2019-04-06	11941800	2019-05-24	68	68	1621	true	P-0253700081
2019-04-06	12564089	2019-05-04	35	35	1015	true	P-0253700085
2019-04-06	12787016	2019-05-07	35	35	1313	true	P-0253700085
2019-04-06	16363786	2019-04-27	66	66	1478	true	P-0253700081
2019-04-06	10210677	2019-04-18	33	33	1976	true	P-0253700081
2019-04-06	16188573	2019-05-05	33	33	576	true	P-0253700085
2019-04-06	10136626	2019-04-30	32	32	1204	true	P-0253700085
2019-04-06	10210677	2019-04-27	27	27	1606	true	P-0253700081
2019-04-06	14113811	2019-06-04	26	19	576	true	P-0253700081
2019-04-06	12564089	2019-05-15	25	25	717	true	P-0253700085
2019-04-06	9952426	2019-05-03	23	23	1375	true	P-0253700085
2019-04-06	12918171	2019-05-14	21	21	95	true	P-0253700081
2019-04-06	12918171	2019-04-20	21	21	95	true	P-0253700081
2019-04-06	13594853	2019-04-17	19	19	427	true	P-0253700081
2019-04-06	11941800	2019-04-09	34	34	811	true	P-0253700081
2019-04-06	12703703	2019-05-10	18	15	254	true	P-0253700085
2019-04-06	12768029	2019-05-05	18	18	301	true	P-0253700085
2019-04-06	13985896	2019-04-22	18	18	752	true	P-0253700081
2019-04-06	14289423	2019-04-30	17	17	905	true	P-0253700081
2019-04-06	14339722	2019-04-29	16	16	642	true	P-0253700081
2019-04-06	15808622	2019-04-17	16	16	623	true	P-0253700081
2019-04-06	13594853	2019-04-23	15	15	332	true	P-0253700081
2019-04-06	10095232	2019-05-17	14	14	337	true	P-0253700082
2019-04-06	14404386	2019-04-29	14	14	799	true	P-0253700081
2019-04-06	15092233	2019-05-24	13	13	59	true	P-0253700081
2019-04-06	13934616	2019-04-09	11	6	91	true	P-0253700081
2019-04-06	15092233	2019-06-03	10	10	44	true	P-0253700081
2019-04-06	15410849	2019-05-11	10	10	506	true	P-0253700073
2019-04-06	15963625	2019-06-03	10	10	254	true	P-0253700073
2019-04-06	13985896	2019-05-03	9	9	354	true	P-0253700081
2019-04-06	14820865	2019-04-14	9	9	139	true	P-0253700081
2019-04-06	12572752	2019-05-11	8	8	360	true	P-0253700085
2019-04-06	15808622	2019-05-18	8	8	291	true	P-0253700081
2019-04-06	12787016	2019-05-07	7	7	232	true	P-0253700085
2019-04-06	14411646	2019-05-25	7	7	108	true	P-0253700081
2019-04-06	10132892	2019-04-12	5	5	180	true	P-0253700081
2019-04-06	15880950	2019-04-16	5	5	104	true	P-0253700073
2019-04-06	10132892	2019-05-19	4	4	135	true	P-0253700081
2019-04-06	11711636	2019-06-08	6	6	142	true	P-0253700073
2019-04-06	12572752	2019-04-30	4	4	155	true	P-0253700085
2019-04-06	14523293	2019-04-24	4	4	56	true	P-0253700081
2019-04-06	14548487	2019-04-15	4	4	79	true	P-0253700081
2019-04-06	15808622	2019-05-24	4	4	125	true	P-0253700081
2019-04-06	11711636	2019-04-18	4	4	95	true	P-0253700073
2019-04-06	12768029	2019-05-13	3	3	36	true	P-0253700085
2019-04-06	12787016	2019-05-05	3	3	78	true	P-0253700085
2019-04-06	15416092	2019-05-13	3	3	43	true	P-0253700073
2019-04-06	13060917	2019-06-14	2	2	34	true	P-0253700073
2019-04-06	14523293	2019-04-16	2	2	19	true	P-0253700081
2019-04-06	14693335	2019-06-04	2	2	35	true	P-0253700081
2019-04-06	15410849	2019-05-29	2	2	57	true	P-0253700073
2019-04-06	15416092	2019-05-02	2	2	22	true	P-0253700073
2019-04-06	15880950	2019-06-01	2	2	26	true	P-0253700073
2019-04-06	16018733	2019-05-07	2	2	20	true	P-0253700073
2019-04-13	16363786	2019-06-10	212	212	4725	true	P-0254400079
2019-04-13	11635178	2019-04-18	96	96	854	true	P-0254400079
2019-04-13	12561507	2019-05-06	92	92	2546	true	P-0254400083
2019-04-13	12918171	2019-05-01	92	92	424	true	P-0254400079
2019-04-13	12572752	2019-05-16	89	89	4437	true	P-0254400083
2019-04-13	16595101	2019-05-08	174	174	3241	true	P-0254400083
2019-04-13	16239251	2019-05-26	88	88	1914	true	P-0254400079
2019-04-13	16239251	2019-05-26	88	88	1914	true	P-0254400079
2019-04-13	11635178	2019-04-23	79	79	700	true	P-0254400079
2019-04-13	11941800	2019-06-01	148	148	3511	true	P-0254400079
2019-04-13	14820865	2019-05-20	75	75	1263	true	P-0254400079
2019-04-13	12561507	2019-05-11	72	72	1980	true	P-0254400083
2019-04-13	12703703	2019-05-13	56	56	814	true	P-0254400083
2019-04-13	9952426	2019-05-16	55	55	3351	true	P-0254400083
2019-04-13	12564089	2019-05-17	52	52	1512	true	P-0254400083
2019-04-13	13908259	2019-05-29	51	47	1645	true	P-0254400079
2019-04-13	14789055	2019-05-07	49	49	1065	true	P-0254400083
2019-04-13	16363786	2019-05-09	92	92	2051	true	P-0254400079
2019-04-13	11941800	2019-05-27	90	90	2135	true	P-0254400079
2019-04-13	16363786	2019-04-24	78	78	1739	true	P-0254400079
2019-04-13	16595101	2019-05-23	76	76	1416	true	P-0254400083
2019-04-13	9952426	2019-05-09	39	39	2359	true	P-0254400083
2019-04-13	12564089	2019-05-10	38	38	1097	true	P-0254400083
2019-04-13	12787016	2019-05-16	37	37	1380	true	P-0254400083
2019-04-13	10210677	2019-04-25	36	36	2156	true	P-0254400079
2019-04-13	16188573	2019-05-12	36	15	626	true	P-0254400083
2019-04-13	10210677	2019-05-24	34	34	2033	true	P-0254400079
2019-04-13	14113811	2019-04-27	29	29	643	true	P-0254400079
2019-04-13	12564089	2019-05-21	28	28	801	true	P-0254400083
2019-04-13	11941800	2019-06-01	48	48	1139	true	P-0254400079
2019-04-13	13985896	2019-05-25	23	23	970	true	P-0254400079
2019-04-13	9952426	2019-05-13	23	23	1366	true	P-0254400083
2019-04-13	14339722	2019-04-26	22	22	896	true	P-0254400079
2019-04-13	12918171	2019-05-21	21	21	95	true	P-0254400079
2019-04-13	12918171	2019-06-02	21	21	95	true	P-0254400079
2019-04-13	13594853	2019-04-18	21	21	473	true	P-0254400079
2019-04-13	14289423	2019-04-28	21	21	1128	true	P-0254400079
2019-04-13	15808622	2019-06-03	21	21	829	true	P-0254400079
2019-04-13	16089695	2019-05-04	21	21	67	true	P-0254400018
2019-04-13	14404386	2019-05-07	20	20	1164	true	P-0254400079
2019-04-13	15092233	2019-04-17	20	20	92	true	P-0254400079
2019-04-13	12703703	2019-05-22	19	19	267	true	P-0254400083
